"GeneName","module_name","kTotal","kWithin","kOut","kDiff","is.hub","ME","MM"
"ASH2L","blue",557.318375394352,253.03501671166,304.283358682692,-51.2483419710324,FALSE,0.863513722701874,0.00495602418034766
"SGO1","blue",281.409922899074,59.994102147843,221.415820751231,-161.421718603388,FALSE,0.868261777605197,0.223641513447183
"CDH15","blue",71.1144650429826,24.4381910953332,46.6762739476494,-22.2380828523162,FALSE,-0.523312177838271,0.365545018044555
"SHC2","blue",20.477786028026,4.86614522297124,15.6116408050548,-10.7454955820835,FALSE,-0.32823956661553,0.0851634469727736
"SYT5","blue",16.7177678822846,3.2708846566826,13.446883225602,-10.1759985689194,FALSE,0.0979382394807226,0.638814129115318
"DOCK6","blue",291.538904765666,149.161600545743,142.377304219923,6.78429632581913,TRUE,-0.776702507144616,0.0351757189011259
"ANGPTL8","blue",600.65212443644,184.90749895099,415.74462548545,-230.837126534459,FALSE,-0.731882705680725,0.00644307037061208
"CDC16","blue",165.976458560388,69.0495406622411,96.9269178981469,-27.8773772359058,FALSE,-0.605466064061018,0.963272671163717
"XPO7","blue",465.93157370579,256.245168877964,209.686404827826,46.5587640501387,TRUE,0.887497683178659,0.496557791983506
"GTPBP3","blue",508.42434094056,286.05382317377,222.37051776679,63.6833054069801,TRUE,0.923706806877998,0.0525594402328638
"MLLT1","blue",465.753581666735,122.130279388099,343.623302278636,-221.493022890537,FALSE,-0.656638852248818,0.00212408245327846
"UNC13A","blue",54.4088058796116,7.10933468579134,47.2994711938202,-40.1901365080289,FALSE,-0.231351984652601,0.850886738010044
"KIAA1683","blue",570.752722211423,149.392113045955,421.360609165468,-271.968496119513,FALSE,-0.735532446014454,0.00521816708328871
"LSM4","blue",256.341793238088,26.8956775431437,229.446115694944,-202.550438151801,FALSE,0.773137083713606,0.0041051533213116
"JUND","blue",69.6841294784325,9.25867588102112,60.4254535974113,-51.1667777163902,FALSE,-0.539582107069582,0.494688216664229
"TRPM4","blue",137.717254058213,52.9649463865022,84.7523076717104,-31.7873612852082,FALSE,-0.633349780276912,0.178367389092776
"TNNT3","blue",42.4464991343636,11.1398155372306,31.306683597133,-20.1668680599024,FALSE,-0.29465457718099,0.593048102410046
"PNPLA7","blue",352.469958253301,205.7520430488,146.7179152045,59.0341278443,TRUE,-0.87933752495654,0.17701827368153
"PAK4","blue",939.655382166585,317.00495594224,622.650426224344,-305.645470282104,FALSE,0.891831033258814,0.041973269806179
"CEP85","blue",964.051338091058,342.722884127059,621.328453963999,-278.605569836939,FALSE,0.89596138863575,0.0534339751300571
"ASS1","blue",204.310641624705,70.9215197669116,133.389121857793,-62.4676020908816,FALSE,-0.591400273833503,0.000796255124604048
"UCK1","blue",70.1405538424184,26.8281704265419,43.3123834158765,-16.4842129893346,FALSE,0.506306577923509,0.940030308024065
"CHMP2A","blue",342.523645081089,168.280824560641,174.242820520448,-5.96199595980778,FALSE,-0.794024648260319,0.87863557116367
"ZC3H4","blue",456.466047320429,201.785993764422,254.680053556006,-52.894059791584,FALSE,0.750101835993912,0.501230206421235
"NPAS1","blue",730.807887476561,275.30742645979,455.500461016771,-180.19303455698,FALSE,-0.871365729974345,0.0305250698441574
"ANGPTL6","blue",24.8659818403312,8.16787716862872,16.6981046717024,-8.53022750307373,FALSE,-0.37775060208499,0.915623603307502
"C19orf66","blue",910.719423611362,321.62419933206,589.095224279301,-267.471024947241,FALSE,-0.897681672302951,0.000928639629483166
"DNMT1","blue",545.658838066879,319.37037765251,226.288460414369,93.0819172381413,TRUE,0.932101742203783,0.139545991518974
"LRP3","blue",536.215741748677,163.849841054283,372.365900694394,-208.51605964011,FALSE,-0.755551967612251,0.0023417615037216
"CASZ1","blue",29.8750379290688,8.65211697345936,21.2229209556095,-12.5708039821501,FALSE,0.382389406288352,0.151524295542635
"HABP4","blue",43.1671370324042,13.9072879594492,29.259849072955,-15.3525611135058,FALSE,-0.394448727713725,0.283105091277278
"ZNF341","blue",38.2987159763956,10.8539980538606,27.444717922535,-16.5907198686744,FALSE,0.427331841755042,0.580706473449291
"GGT7","blue",274.393407315708,162.168072626006,112.225334689701,49.942737936305,TRUE,-0.783467479172936,0.0110130639156376
"PYY","blue",86.8007974356023,41.208947850416,45.5918495851864,-4.38290173477037,FALSE,-0.648939313244625,0.529940098819492
"HIGD1B","blue",18.6935554643202,6.90857381476209,11.7849816495581,-4.87640783479604,FALSE,0.302437435929277,0.415535756422192
"GINS2","blue",237.854003932498,53.8072989487393,184.046704983759,-130.23940603502,FALSE,0.821810613653314,0.0499723852683555
"COX7B","blue",26.4449048124284,9.37639712479241,17.068507687636,-7.69211056284362,FALSE,-0.618791840308083,0.646476492053831
"NFATC1","blue",243.133121017803,125.881829966925,117.251291050878,8.63053891604744,TRUE,-0.773877009016034,0.0842242232183922
"HAUS8","blue",157.522497190751,19.161235012022,138.361262178729,-119.200027166707,FALSE,0.753098103940676,0.0181026191113076
"RBSN","blue",68.4041658772321,21.8771634020821,46.52700247515,-24.6498390730679,FALSE,0.459704173653667,0.227882051676291
"GFPT2","blue",83.924690102142,40.2836931201544,43.6409969819876,-3.35730386183317,FALSE,-0.530975821190411,0.440980784145035
"TUBG1","blue",955.433718380829,341.343918152375,614.089800228454,-272.745882076079,FALSE,0.87505793074765,0.000356389024309089
"PSME3","blue",722.191933718644,180.452545071765,541.739388646879,-361.286843575114,FALSE,0.847142904308101,0.00165769425030704
"PSMC3IP","blue",946.774164178139,407.772268542605,539.001895635534,-131.229627092929,FALSE,0.934573793085828,0.0012124633566532
"NDUFA2","blue",79.0027132734495,19.9712046281397,59.0315086453098,-39.0603040171701,FALSE,-0.430799256260176,0.0922342452581818
"TMEM204","blue",14.9268788664885,3.82584910259096,11.1010297638976,-7.27518066130659,FALSE,-0.221519861481254,0.575513957751414
"KRT33B","blue",76.041558442543,7.91433745921453,68.1272209833284,-60.2128835241139,FALSE,0.573900108375887,0.463058900954701
"TNS4","blue",37.0325540729171,12.6879869071122,24.3445671658049,-11.6565802586926,FALSE,-0.00435362184833277,0.727615418021876
"TOP2A","blue",203.036625682759,47.3675783026741,155.669047380085,-108.301469077411,FALSE,0.80564472938093,0.433654514682927
"RARA","blue",234.533872240904,15.0653122100564,219.468560030848,-204.403247820792,FALSE,-0.715246366045189,0.0995650773595588
"PEX11B","blue",35.3101648359281,9.83574238898244,25.4744224469457,-15.6386800579632,FALSE,0.272229791213162,0.454864225326313
"LGALS3","blue",93.6862035737693,19.0820207729356,74.6041828008337,-55.522162027898,FALSE,-0.658394683082818,0.425744765014316
"PODNL1","blue",557.429614464971,196.732865757495,360.696748707476,-163.963882949981,FALSE,-0.820250998901933,0.0631454866360095
"RFX1","blue",179.434323230359,57.655201499599,121.77912173076,-64.123920231161,FALSE,0.59392413298878,0.024254280209573
"C19orf57","blue",56.4008234176921,20.2001068219319,36.2007165957602,-16.0006097738284,FALSE,0.56032882085051,0.540422960509507
"DCAF15","blue",601.592555165698,273.120388243433,328.472166922264,-55.3517786788308,FALSE,0.871217298684392,0.00184742613082957
"CCT6B","blue",351.183182002412,120.333803782317,230.849378220095,-110.515574437778,FALSE,-0.710950333763407,0.262195847783863
"FCRLA","blue",79.063696039607,34.9438729383147,44.1198231012924,-9.1759501629777,FALSE,0.541804764612807,0.23194251128286
"MRPL35","blue",149.755173135103,25.5749145924474,124.180258542656,-98.6053439502085,FALSE,0.79775102013733,0.0501140159356535
"SCLY","blue",94.2919353521484,24.7144808320929,69.5774545200555,-44.8629736879626,FALSE,0.601464209646884,0.567761421009478
"RAN","blue",811.536069689438,313.923186804279,497.612882885159,-183.68969608088,FALSE,0.888744418021852,0.000353148896222866
"RPA1","blue",1178.34886670026,343.475373839099,834.873492861164,-491.398119022065,FALSE,0.89214196949121,0.0241276566684568
"POPDC3","blue",34.9843169418454,6.75257984618516,28.2317370956603,-21.4791572494751,FALSE,-0.364156491094254,0.679451472358546
"FIGNL1","blue",1019.31849538034,393.817636928052,625.500858452287,-231.683221524235,FALSE,0.926155777469795,0.00539922779368612
"EIF5A","blue",161.103618515558,22.8237388806232,138.279879634935,-115.456140754311,FALSE,0.714420308945151,0.00594265680108791
"REEP2","blue",288.041810684202,121.81652142777,166.225289256432,-44.4087678286624,FALSE,-0.782458947030893,0.0185728169156271
"PCBD2","blue",52.493729311799,8.23212556686721,44.2616037449318,-36.0294781780646,FALSE,0.491722312525751,0.493472525770396
"PCED1A","blue",651.271596562737,207.682640599067,443.58895596367,-235.906315364602,FALSE,-0.843799309553405,0.0153556733641887
"PCNA","blue",734.271653151015,292.574196948855,441.69745620216,-149.123259253305,FALSE,0.867454474692544,6.92059462841334e-05
"LPIN3","blue",24.7876815885856,6.27845416533094,18.5092274232547,-12.2307732579238,FALSE,-0.312573848923019,0.204462199354761
"PPP1R3D","blue",235.309655001021,77.2653105951824,158.044344405838,-80.7790338106558,FALSE,0.638172982292674,0.25641181508727
"PATJ","blue",165.280030039019,28.5203469299812,136.759683109038,-108.239336179056,FALSE,-0.782609415729857,0.0345728089417506
"FBXO44","blue",964.48037121983,279.201965771037,685.278405448793,-406.076439677755,FALSE,-0.865268903501086,0.00358369543300575
"MTUS2","blue",60.9878040434136,17.0640999156215,43.9237041277921,-26.8596042121707,FALSE,-0.369167593913229,0.63074537091972
"XPO4","blue",835.729500475802,220.823576446434,614.905924029368,-394.082347582935,FALSE,0.822589224723346,0.114512329962713
"MYH10","blue",45.5264099109652,15.5316471198542,29.994762791111,-14.4631156712568,FALSE,-0.351040712190789,0.722816123968429
"CHI3L1","blue",31.4848104345854,8.50148755091006,22.9833228836753,-14.4818353327653,FALSE,-0.100364854138082,0.172712165673802
"TMCC2","blue",368.106055332418,196.482749470706,171.623305861712,24.8594436089937,TRUE,0.832053674032074,0.203852254483301
"CCNA1","blue",39.4308846912446,9.97017205478433,29.4607126364603,-19.490540581676,FALSE,-0.161124984728663,0.987653426296591
"RFXAP","blue",39.0348920260236,11.3700155022525,27.6648765237711,-16.2948610215186,FALSE,0.479809403965345,0.4509390205593
"RFC3","blue",881.205040578861,425.05039308082,456.154647498041,-31.1042544172211,FALSE,0.952311292072019,0.0152447974524698
"TCEAL4","blue",156.856653919739,79.1010673567207,77.7555865630186,1.34548079370211,TRUE,-0.682710808562401,0.61527083387906
"KMT5C","blue",60.786962459834,30.0899239275507,30.6970385322832,-0.607114604732487,FALSE,0.536452665480919,0.713965247267874
"RARRES3","blue",289.72826417249,143.504927750959,146.223336421532,-2.71840867057307,FALSE,-0.782043592016203,0.00510997839909752
"ADCK2","blue",58.8261975362344,16.0491517180199,42.7770458182144,-26.7278941001945,FALSE,0.446293732576071,0.334758049372882
"IPO8","blue",221.843812331549,99.1195663393656,122.724245992183,-23.6046796528175,FALSE,0.751661538938907,0.560963975254511
"RNF122","blue",22.9280086824773,5.38534095981049,17.5426677226668,-12.1573267628563,FALSE,0.242224666948639,0.590255368945636
"MEN1","blue",156.095488881997,14.1058838279989,141.989605053998,-127.883721225999,FALSE,0.689527922442889,0.42048280405405
"PEBP4","blue",188.010491829273,77.6256806789295,110.384811150344,-32.7591304714145,FALSE,-0.707966170428903,0.0890670565536263
"CCNB1","blue",908.574051207218,389.619432480263,518.954618726954,-129.335186246691,FALSE,0.945350991288506,0.00232419391506342
"CAMK1","blue",106.505916347525,42.1088241396763,64.3970922078482,-22.2882680681719,FALSE,0.566627476545547,0.00242279729365904
"GSTM1","blue",8.73191809605192,3.98569934575578,4.74621875029614,-0.760519404540361,FALSE,-0.256925415951129,0.143706009123412
"GSTM5","blue",258.872810558482,140.407707841486,118.465102716996,21.9426051244901,TRUE,-0.744046825734487,0.0019973906318533
"GSTM3","blue",31.4544519991311,14.0657455429835,17.3887064561476,-3.32296091316411,FALSE,-0.479697667444738,0.257577419200088
"VAV3","blue",94.6711830434077,39.1313189986746,55.5398640447331,-16.4085450460586,FALSE,0.547481043558914,0.913783955725838
"PSRC1","blue",515.509983674414,330.842139042554,184.66784463186,146.174294410694,TRUE,0.945862333522946,0.0537387444740766
"WNT2B","blue",80.983576470386,11.708769421111,69.274807049275,-57.566037628164,FALSE,-0.545043120495665,0.0826907660965695
"TRIM45","blue",38.138047400584,15.1072965842118,23.0307508163722,-7.92345423216041,FALSE,0.422632167099201,0.683083234118109
"NGF","blue",70.6716094152828,19.7123336918726,50.9592757234103,-31.2469420315377,FALSE,-0.42622642406524,0.0657688493621784
"NAPG","blue",434.072082932089,138.736863045537,295.335219886552,-156.598356841014,FALSE,0.69759884356044,0.0135184245205455
"TMEM106C","blue",544.366340790024,236.027680910913,308.338659879111,-72.3109789681972,FALSE,0.832806395992222,0.013207131580494
"SLC38A2","blue",33.3052189156539,7.62990109410486,25.6753178215491,-18.0454167274442,FALSE,0.228712567543054,0.732174845855301
"PLEKHA8P1","blue",104.828024000467,20.7828437145316,84.0451802859356,-63.262336571404,FALSE,0.619125938232368,0.239705330552406
"CMPK2","blue",26.6652393528123,5.00140896840698,21.6638303844053,-16.6624214159983,FALSE,0.220054650743659,0.951196876223286
"IAH1","blue",108.880479184992,15.0686293796938,93.8118498052977,-78.7432204256039,FALSE,-0.617772387600324,0.502118050155409
"NAV1","blue",704.797648672347,169.646858213259,535.150790459088,-365.503932245829,FALSE,-0.717921244137611,0.0191558775254991
"TMEM241","blue",137.790073053659,67.6955768998778,70.0944961537808,-2.39891925390305,FALSE,0.595814724368659,0.235755060309541
"CABLES1","blue",67.2258141660594,32.0029145996745,35.2228995663849,-3.21998496671037,FALSE,-0.485757002635802,0.724703920005807
"SPX","blue",53.4079953188893,16.7703631297867,36.6376321891026,-19.8672690593159,FALSE,-0.434333401694695,0.416906207579684
"FAM127A","blue",853.458607237245,230.849294922922,622.609312314324,-391.760017391402,FALSE,-0.832699493944003,0.0418107004301337
"RAB33A","blue",132.808729523128,69.4958231581554,63.3129063649722,6.18291679318321,TRUE,-0.669825381582806,0.655364097308976
"STK26","blue",100.153250614725,29.3067205390319,70.8465300756927,-41.5398095366608,FALSE,0.505125562352719,0.101595127666234
"SPOCD1","blue",55.5407415754846,16.3633419541511,39.1773996213335,-22.8140576671824,FALSE,-0.589686701432438,0.449879264338473
"CDCA8","blue",864.383801588372,445.89531884926,418.488482739113,27.4068361101473,TRUE,0.981803144242405,0.0467054353162475
"CYP2J2","blue",47.6050477245344,18.2062865033479,29.3987612211865,-11.1924747178386,FALSE,0.481658374123351,0.550310240221589
"ELP2","blue",126.337706729446,22.4921900041077,103.845516725338,-81.3533267212305,FALSE,-0.722004494081397,0.655935259844911
"TPGS2","blue",76.3871727718994,29.6761116424386,46.7110611294607,-17.0349494870221,FALSE,-0.551623336492665,0.149988236368512
"SLC43A3","blue",70.4094851496695,10.9909040312409,59.4185811184286,-48.4276770871877,FALSE,0.566327902568344,0.817326406976655
"GGACT","blue",27.0011694954334,7.34307876043476,19.6580907349987,-12.3150119745639,FALSE,-0.334731788147815,0.636910572697068
"DZIP1","blue",41.5703800535157,9.79554412704934,31.7748359264664,-21.9792917994171,FALSE,-0.449222307292246,0.409535057987629
"KDELC1","blue",837.393921218424,155.295444011599,682.098477206826,-526.803033195227,FALSE,0.699879082679368,9.49672941247425e-06
"ACRV1","blue",61.5072899760582,15.2292986260315,46.2779913500268,-31.0486927239953,FALSE,0.547691508316219,0.389799800489191
"SLC37A2","blue",40.7459357495081,14.8731340006569,25.8728017488512,-10.9996677481943,FALSE,0.45381159872943,0.44227882683575
"C9orf40","blue",816.19956982094,383.580921149077,432.618648671863,-49.0377275227863,FALSE,0.936714224960815,0.0467509867010547
"GOLM1","blue",83.3170028820655,15.468250679611,67.8487522024545,-52.3805015228435,FALSE,0.675438372832928,0.876745810015942
"ISCA1","blue",179.30724775424,55.7221993645735,123.585048389667,-67.8628490250932,FALSE,0.621984980725628,0.172597176038583
"RNFT2","blue",48.8350103371593,6.4284873342138,42.4065230029455,-35.9780356687317,FALSE,0.584662323143345,0.270284083232989
"P2RX4","blue",187.941901469003,18.8699138978712,169.071987571132,-150.20207367326,FALSE,-0.684101442165574,0.00981767617112251
"CCDC146","blue",359.813975934511,177.978583867963,181.835392066549,-3.85680819858572,FALSE,-0.808149340129892,0.00381508123937688
"HILPDA","blue",33.7084411944889,13.4405370728425,20.2679041216464,-6.82736704880396,FALSE,0.442549177210134,0.872434274916923
"MTO1","blue",52.7901593961488,22.8994800293646,29.8906793667843,-6.99119933741972,FALSE,0.540081062287039,0.269887531623154
"CD63","blue",277.367951409897,82.2747084757992,195.093242934098,-112.818534458299,FALSE,-0.626520205898194,0.145812142081024
"TROAP","blue",621.901441916675,384.119559351398,237.781882565277,146.337676786121,TRUE,0.970557067763594,0.0305382034430225
"ESPL1","blue",920.397763549079,344.971857323156,575.425906225923,-230.454048902768,FALSE,0.928514316962292,0.0691402076240187
"OS9","blue",143.997380590647,21.659704529725,122.337676060922,-100.677971531197,FALSE,-0.691413900092828,0.108569996202994
"LACE1","blue",523.566614171951,145.044955518129,378.521658653822,-233.476703135693,FALSE,0.756674276031911,0.00182888036848342
"MICAL1","blue",219.74694274139,79.0144476518831,140.732495089507,-61.7180474376241,FALSE,-0.672872955228986,0.147268661688457
"TEC","blue",126.247916550497,51.0853873935632,75.1625291569339,-24.0771417633706,FALSE,0.617548774911896,0.487161938922226
"MPHOSPH6","blue",291.505236715233,121.827224435339,169.678012279894,-47.8507878445548,FALSE,0.725009033760647,0.000317335879460536
"CCDC102A","blue",142.101413100623,44.8716537977933,97.2297593028296,-52.3581055050362,FALSE,-0.636058861846419,0.222093288534029
"SLC9A5","blue",113.509172831465,17.263311026242,96.245861805223,-78.9825507789809,FALSE,-0.642515238461274,0.565900840102344
"NTPCR","blue",9.368629889061,1.5778736359802,7.7907562530808,-6.2128826171006,FALSE,-0.135570936640189,0.797949258384193
"FAM129A","blue",61.5600420907967,21.2728558486807,40.287186242116,-19.0143303934354,FALSE,0.501714625032308,0.771740936135856
"USP37","blue",388.416606774858,124.677396077646,263.739210697212,-139.061814619565,FALSE,0.765678127562293,0.080843384307823
"CYP27A1","blue",154.359973203326,59.2174877592913,95.1424854440344,-35.9249976847432,FALSE,-0.61207268239063,0.00525061866600614
"TMEM127","blue",77.447480501431,32.2232870263915,45.2241934750396,-13.0009064486481,FALSE,-0.480697607723948,0.191597279186594
"TGFBRAP1","blue",538.554190147205,160.133909769706,378.420280377499,-218.286370607793,FALSE,0.784769134636016,0.372222472469057
"GCC2","blue",984.166597146041,241.319161074921,742.84743607112,-501.528274996199,FALSE,-0.821014068937659,0.00261887012245586
"WASHC4","blue",87.2061400135715,29.0251361042873,58.1810039092841,-29.1558678049968,FALSE,0.56977050881712,0.274710574668053
"RNASEH2B","blue",192.752859126055,110.123408068883,82.6294510571717,27.4939570117117,TRUE,0.784302506956644,0.0974615077204135
"CKAP2","blue",915.55742854723,430.028647815197,485.528780732033,-55.500132916836,FALSE,0.963287218712567,0.0517700449654459
"BORA","blue",972.79526183857,388.050480833196,584.744781005374,-196.694300172178,FALSE,0.93146307109703,0.0233739066673082
"LMO7","blue",107.292302537423,32.8616747662322,74.4306277711905,-41.5689530049583,FALSE,-0.581805978884527,0.21036098885362
"NUDT15","blue",1229.45701095684,406.586247030419,822.87076392642,-416.284516896,FALSE,0.924607834646361,0.00161979311847803
"LCP1","blue",29.5982855135461,5.86884320471146,23.7294423088346,-17.8605991041232,FALSE,0.305795005303025,0.0218535865902267
"CHST12","blue",40.5053126341517,9.08753401670473,31.417778617447,-22.3302446007422,FALSE,-0.367167423561766,0.918724241142073
"RAPGEF5","blue",19.9616963800348,4.81120163879403,15.1504947412408,-10.3392931024468,FALSE,0.241736021258574,0.960514142054774
"IL6","blue",47.341627532096,14.2294106661672,33.1122168659289,-18.8828061997617,FALSE,-0.442481957353649,0.588196827948132
"HUS1","blue",216.2493363135,91.0579296816078,125.191406631893,-34.1334769502848,FALSE,0.666015190297563,0.0027112893082612
"C7orf69","blue",47.1103368505132,18.4918279910787,28.6185088594345,-10.1266808683557,FALSE,-0.529552985126035,0.0649562553362739
"ABHD17C","blue",106.356513130408,47.9670422756592,58.3894708547484,-10.4224285790892,FALSE,-0.549354644629977,0.249484453915261
"SRSF1","blue",1099.83413787218,321.761047817993,778.073090054188,-456.312042236195,FALSE,0.875848340443306,0.0174011943596963
"BRIP1","blue",523.429388194614,278.528675413647,244.900712780967,33.6279626326794,TRUE,0.881951877221721,0.00585420709748979
"SMPD4","blue",139.650804167135,22.6619466994894,116.988857467646,-94.3269107681565,FALSE,0.722167633567608,0.183356880625119
"BIN1","blue",253.860786646346,111.374790054714,142.485996591632,-31.1112065369185,FALSE,-0.765972225777529,0.0081965752438784
"GYPC","blue",46.5053886558931,17.3930343457939,29.1123543100992,-11.7193199643053,FALSE,-0.391118303722824,0.166088990461924
"KIAA0368","blue",19.3607996876358,4.12391914862661,15.2368805390091,-11.1129613903825,FALSE,-0.270973788485142,0.219857426504082
"SMC2","blue",200.149073323546,43.7298571158237,156.419216207722,-112.689359091898,FALSE,0.814724367847726,0.398645586967736
"PRPF4","blue",133.303741796189,20.9259546426643,112.377787153525,-91.4518325108605,FALSE,0.853025191789448,0.0339526800726418
"KIF12","blue",90.1770984730785,30.8730085197604,59.304089953318,-28.4310814335576,FALSE,-0.528853711037717,0.21969060212704
"XPA","blue",766.784985895308,228.021857037327,538.763128857981,-310.741271820654,FALSE,-0.787977999798154,0.0706317659310617
"NCBP1","blue",1056.97645644319,265.151925055725,791.824531387468,-526.672606331743,FALSE,0.831254996195598,0.00614199272250209
"DSCC1","blue",731.954975331189,380.157786344699,351.79718898649,28.3605973582095,TRUE,0.950104530619808,0.00495952714648862
"RANBP6","blue",1002.66956026281,269.840079216558,732.829481046253,-462.989401829694,FALSE,0.834233310349094,0.00430777371376443
"IL11RA","blue",243.278767629512,116.010961546139,127.267806083372,-11.2568445372334,FALSE,-0.725459237104262,0.0255627644852917
"TMEM8B","blue",828.850123302213,314.420920762295,514.429202539918,-200.008281777624,FALSE,-0.885346459561321,0.00333104361150732
"GRHPR","blue",48.2355197364222,11.0508602072942,37.184659529128,-26.1337993218337,FALSE,-0.361966365330671,0.144171209871915
"ALDH1B1","blue",161.686172720024,53.2063620434838,108.479810676541,-55.2734486330568,FALSE,-0.576785130853383,0.222017857461271
"ARHGEF39","blue",301.398211819479,202.972600431516,98.4256113879632,104.546989043553,TRUE,0.886681804163241,0.231454458988757
"FOXP4","blue",158.721113572797,75.9801038634013,82.7410097093957,-6.76090584599439,FALSE,-0.657749081960122,0.260552084663147
"PPIL1","blue",219.782387467018,33.8750461065423,185.907341360476,-152.032295253934,FALSE,0.776182486271411,0.0140041662745148
"KLC4","blue",44.1560731550402,6.25605489882977,37.9000182562104,-31.6439633573806,FALSE,-0.483360010015197,0.874597499568581
"TFAP2A","blue",12.4578225646272,3.19645520920928,9.26136735541797,-6.06491214620869,FALSE,-0.204589194941015,0.963777627657154
"FRS3","blue",259.445528891832,119.203874818748,140.241654073084,-21.037779254336,FALSE,0.745532030523012,0.0150411222965924
"TUBB2A","blue",32.8143094285242,8.64299790579066,24.1713115227335,-15.5283136169428,FALSE,-0.334552495301534,0.271477887254841
"TUBB2B","blue",54.8717299364516,22.2025120606445,32.6692178758071,-10.4667058151627,FALSE,-0.462635557798882,0.248325763173979
"HMGA1","blue",354.522530657431,155.919412898741,198.603117758691,-42.68370485995,FALSE,0.768512585589121,0.0388799407941644
"TCF19","blue",43.2547744615352,8.69693440117895,34.5578400603562,-25.8609056591773,FALSE,0.274831469062172,0.962159068496068
"MDC1","blue",277.086374572771,150.794416360594,126.291958212177,24.502458148417,TRUE,0.824500422155597,0.0136049578394399
"C6orf52","blue",46.2346396818785,13.2830301850495,32.951609496829,-19.6685793117795,FALSE,0.430737635487804,0.753157687595932
"ARRB1","blue",92.6379133374171,43.9045308175245,48.7333825198926,-4.82885170236814,FALSE,-0.63066649920163,0.248155838348283
"ANKRD42","blue",115.747271299484,30.7679393195004,84.9793319799838,-54.2113926604834,FALSE,-0.620573278954346,0.671424126711305
"LRRC32","blue",60.8642793638594,19.9512110983956,40.9130682654638,-20.9618571670682,FALSE,-0.463054000112503,0.692060678705356
"SORL1","blue",23.510504015437,8.71938011682637,14.7911238986106,-6.07174378178427,FALSE,0.353813553643301,0.732822630555898
"C11orf1","blue",70.8170950870328,30.1973454026111,40.6197496844217,-10.4224042818106,FALSE,-0.563364415356504,0.412294477955998
"FXYD6","blue",30.0505340032072,11.2766581970229,18.7738758061843,-7.49721760916142,FALSE,0.425988677796663,0.223281710635032
"ALKBH8","blue",145.916655960871,31.667641461024,114.249014499847,-82.581373038823,FALSE,0.786671900531727,0.167318057591891
"CTDSPL2","blue",154.834230805751,57.2216260766191,97.6126047291319,-40.3909786525128,FALSE,0.79957319419958,0.293770512451204
"NUSAP1","blue",802.316744622717,419.614167646803,382.702576975914,36.9115906708885,TRUE,0.972545132248099,0.0775723517293699
"KIF23","blue",1057.27766258247,456.338553096624,600.939109485841,-144.600556389217,FALSE,0.965206212250215,0.0121575239080272
"ITGA11","blue",284.218263975027,120.052330854732,164.165933120295,-44.1136022655634,FALSE,-0.752505817788488,0.0342979744278424
"KNL1","blue",791.259360009925,407.474906360384,383.78445364954,23.6904527108438,TRUE,0.966360963696506,0.138329851470637
"HAUS2","blue",581.489790963937,167.463787100217,414.026003863719,-246.562216763502,FALSE,0.822224880244506,0.0832514916628128
"PAQR5","blue",30.1560756659092,5.02602131741934,25.1300543484899,-20.1040330310705,FALSE,0.461632898668037,0.51397010058815
"TMEM62","blue",325.956384926677,152.75353958876,173.202845337917,-20.4493057491575,FALSE,0.781302373005103,0.0451824040489226
"GCHFR","blue",160.106129348143,13.3776243248796,146.728505023264,-133.350880698384,FALSE,-0.729478123973094,0.351636370599865
"SELENOI","blue",806.347438813502,303.313741401076,503.033697412426,-199.71995601135,FALSE,0.890461733952841,0.0178569755118818
"SLC5A6","blue",115.870768191368,22.7175747983293,93.1531933930382,-70.4356185947089,FALSE,0.653980309345512,0.361496130283682
"ATRAID","blue",127.374295541911,19.0858479912405,108.288447550671,-89.2025995594302,FALSE,-0.65659255777747,0.940894012506517
"CENPO","blue",808.384733964743,414.415750377322,393.968983587421,20.4467667899008,TRUE,0.964725796696207,0.0318407154058028
"TRIM54","blue",51.3984176687661,17.6307447194641,33.767672949302,-16.1369282298379,FALSE,-0.506778603547635,0.304841224134248
"LOXL4","blue",93.8595621472798,18.0266645990809,75.8328975481989,-57.8062329491181,FALSE,-0.440059709799528,0.0375689147975975
"KIF11","blue",794.223475326609,436.532069532334,357.691405794276,78.8406637380579,TRUE,0.978656875065553,0.0314939302905765
"TACC2","blue",34.0353983189806,10.3442534405077,23.6911448784728,-13.3468914379651,FALSE,-0.369773181227948,0.490250501033989
"CEP55","blue",1122.17580925448,419.793465411895,702.38234384258,-282.588878430686,FALSE,0.953812164797851,0.0232902412776967
"KIF20B","blue",254.060228041368,58.2237150274204,195.836513013947,-137.612797986527,FALSE,0.840173234617755,0.200280075799474
"FAM149B1","blue",1207.30648160609,341.613375021858,865.69310658423,-524.079731562372,FALSE,0.884267000939721,0.030868685332011
"DNA2","blue",478.209043158951,279.551535508946,198.657507650005,80.8940278589405,TRUE,0.915935595004848,0.0542200796454521
"BARD1","blue",777.494629074574,382.087577117614,395.407051956961,-13.3194748393471,FALSE,0.940590858243012,0.0931194687252747
"STAT4","blue",126.970540464346,21.3366780330797,105.633862431266,-84.2971843981868,FALSE,-0.663292305837759,0.48916126138531
"SSB","blue",36.2395314344558,18.446347431588,17.7931840028678,0.653163428720148,TRUE,-0.442254365142922,0.417682966776134
"NAB1","blue",52.3336703425797,14.7909271503804,37.5427431921993,-22.7518160418189,FALSE,-0.308476479491088,0.855775085806055
